name, wins, losses, fcs_count, opponent_total_wins, opponent_total_losses, point_diff, opponents
Michigan, 7, 0, 0, 22, 25, 214, ['Colorado State (1 - 5)', "Hawai'i (2 - 5)", 'Connecticut (3 - 5)', 'Maryland (5 - 2)', 'Iowa (3 - 3)', 'Indiana (3 - 4)', 'Penn State (5 - 1)']
Liberty, 6, 1, 1, 17, 21, 50, ['Southern Mississippi (3 - 3)', 'UAB (4 - 2)', 'Wake Forest (5 - 1)', 'Akron (1 - 6)', 'Old Dominion (3 - 3)', 'UMass (1 - 6)']
Tulane, 6, 1, 1, 17, 22, 120, ['UMass (1 - 6)', 'Kansas State (5 - 1)', 'Southern Mississippi (3 - 3)', 'Houston (3 - 3)', 'East Carolina (4 - 3)', 'South Florida (1 - 6)']
Coastal Carolina, 6, 1, 1, 17, 22, 26, ['Army (2 - 4)', 'Buffalo (4 - 3)', 'Georgia State (2 - 4)', 'Georgia Southern (4 - 3)', 'Louisiana Monroe (2 - 5)', 'Old Dominion (3 - 3)']
Penn State, 5, 1, 0, 22, 19, 74, ['Purdue (5 - 2)', 'Ohio (4 - 3)', 'Auburn (3 - 4)', 'Central Michigan (2 - 5)', 'Northwestern (1 - 5)', 'Michigan (7 - 0)']
Wake Forest, 5, 1, 1, 22, 12, 94, ['Vanderbilt (3 - 4)', 'Liberty (6 - 1)', 'Clemson (7 - 0)', 'Florida State (4 - 3)', 'Army (2 - 4)']
Oregon, 5, 1, 1, 20, 14, 79, ['Georgia (7 - 0)', 'BYU (4 - 3)', 'Washington State (4 - 3)', 'Stanford (2 - 4)', 'Arizona (3 - 4)']
Kansas State, 5, 1, 1, 18, 15, 72, ['Missouri (2 - 4)', 'Tulane (6 - 1)', 'Oklahoma (4 - 3)', 'Texas Tech (3 - 3)', 'Iowa State (3 - 4)']
Oklahoma State, 5, 1, 1, 16, 15, 105, ['Central Michigan (2 - 5)', 'Arizona State (2 - 4)', 'Baylor (3 - 3)', 'Texas Tech (3 - 3)', 'TCU (6 - 0)']
South Alabama, 5, 1, 1, 15, 17, 88, ['Central Michigan (2 - 5)', 'UCLA (6 - 0)', 'Louisiana Tech (2 - 4)', 'Louisiana (3 - 3)', 'Louisiana Monroe (2 - 5)']
James Madison, 5, 1, 1, 15, 19, 139, ['Middle Tennessee (3 - 4)', 'Appalachian State (3 - 3)', 'Texas State (3 - 4)', 'Arkansas State (2 - 5)', 'Georgia Southern (4 - 3)']
UCF, 5, 1, 1, 13, 17, 162, ['Louisville (3 - 3)', 'Florida Atlantic (2 - 4)', 'Georgia Tech (3 - 3)', 'SMU (3 - 3)', 'Temple (2 - 4)']
Cincinnati, 5, 1, 1, 13, 21, 102, ['Arkansas (4 - 3)', 'Miami (OH) (3 - 4)', 'Indiana (3 - 4)', 'Tulsa (2 - 4)', 'South Florida (1 - 6)']
Mississippi State, 5, 2, 0, 27, 21, 95, ['Memphis (4 - 3)', 'Arizona (3 - 4)', 'LSU (5 - 2)', 'Bowling Green (3 - 4)', 'Texas A&M (3 - 3)', 'Arkansas (4 - 3)', 'Kentucky (5 - 2)']
Texas, 5, 2, 0, 26, 21, 129, ['Louisiana Monroe (2 - 5)', 'Alabama (6 - 1)', 'UT San Antonio (5 - 2)', 'Texas Tech (3 - 3)', 'West Virginia (3 - 3)', 'Oklahoma (4 - 3)', 'Iowa State (3 - 4)']
Maryland, 5, 2, 0, 26, 22, 73, ['Buffalo (4 - 3)', 'Charlotte (1 - 6)', 'SMU (3 - 3)', 'Michigan (7 - 0)', 'Michigan State (3 - 4)', 'Purdue (5 - 2)', 'Indiana (3 - 4)']
NC State, 5, 2, 1, 27, 14, 74, ['East Carolina (4 - 3)', 'Texas Tech (3 - 3)', 'Connecticut (3 - 5)', 'Clemson (7 - 0)', 'Florida State (4 - 3)', 'Syracuse (6 - 0)']
Utah, 5, 2, 1, 26, 13, 129, ['Florida (4 - 3)', 'San Diego State (3 - 3)', 'Arizona State (2 - 4)', 'Oregon State (5 - 2)', 'UCLA (6 - 0)', 'USC (6 - 1)']
Purdue, 5, 2, 1, 25, 13, 69, ['Penn State (5 - 1)', 'Syracuse (6 - 0)', 'Florida Atlantic (2 - 4)', 'Minnesota (4 - 2)', 'Maryland (5 - 2)', 'Nebraska (3 - 4)']
Kentucky, 5, 2, 1, 25, 16, 70, ['Miami (OH) (3 - 4)', 'Florida (4 - 3)', 'Northern Illinois (2 - 5)', 'Ole Miss (7 - 0)', 'South Carolina (4 - 2)', 'Mississippi State (5 - 2)']
LSU, 5, 2, 1, 24, 17, 87, ['Florida State (4 - 3)', 'Mississippi State (5 - 2)', 'New Mexico (2 - 5)', 'Auburn (3 - 4)', 'Tennessee (6 - 0)', 'Florida (4 - 3)']
Kansas, 5, 2, 1, 23, 16, 71, ['West Virginia (3 - 3)', 'Houston (3 - 3)', 'Duke (4 - 3)', 'Iowa State (3 - 4)', 'TCU (6 - 0)', 'Oklahoma (4 - 3)']
Oregon State, 5, 2, 1, 23, 16, 46, ['Boise State (4 - 2)', 'Fresno State (2 - 4)', 'USC (6 - 1)', 'Utah (5 - 2)', 'Stanford (2 - 4)', 'Washington State (4 - 3)']
Troy, 5, 2, 1, 23, 16, 35, ['Ole Miss (7 - 0)', 'Appalachian State (3 - 3)', 'Marshall (3 - 3)', 'Western Kentucky (4 - 3)', 'Southern Mississippi (3 - 3)', 'Texas State (3 - 4)']
UT San Antonio, 5, 2, 1, 19, 20, 46, ['Houston (3 - 3)', 'Army (2 - 4)', 'Texas (5 - 2)', 'Middle Tennessee (3 - 4)', 'Western Kentucky (4 - 3)', 'Florida International (2 - 4)']
Washington, 5, 2, 1, 18, 21, 95, ['Kent State (2 - 5)', 'Michigan State (3 - 4)', 'Stanford (2 - 4)', 'UCLA (6 - 0)', 'Arizona State (2 - 4)', 'Arizona (3 - 4)']
Air Force, 5, 2, 1, 16, 24, 118, ['Colorado (1 - 5)', 'Wyoming (4 - 3)', 'Nevada (2 - 5)', 'Navy (2 - 4)', 'Utah State (3 - 4)', 'UNLV (4 - 3)']
Toledo, 5, 2, 1, 16, 24, 85, ['UMass (1 - 6)', 'Ohio State (6 - 0)', 'San Diego State (3 - 3)', 'Central Michigan (2 - 5)', 'Northern Illinois (2 - 5)', 'Kent State (2 - 5)']
South Carolina, 4, 2, 1, 19, 15, 52, ['Georgia State (2 - 4)', 'Arkansas (4 - 3)', 'Georgia (7 - 0)', 'Charlotte (1 - 6)', 'Kentucky (5 - 2)']
Minnesota, 4, 2, 1, 17, 17, 137, ['New Mexico State (2 - 5)', 'Colorado (1 - 5)', 'Michigan State (3 - 4)', 'Purdue (5 - 2)', 'Illinois (6 - 1)']
UAB, 4, 2, 1, 17, 17, 103, ['Liberty (6 - 1)', 'Georgia Southern (4 - 3)', 'Rice (3 - 3)', 'Middle Tennessee (3 - 4)', 'Charlotte (1 - 6)']
Pittsburgh, 4, 2, 1, 16, 16, 53, ['West Virginia (3 - 3)', 'Tennessee (6 - 0)', 'Western Michigan (2 - 5)', 'Georgia Tech (3 - 3)', 'Virginia Tech (2 - 5)']
Boise State, 4, 2, 1, 15, 18, 48, ['Oregon State (5 - 2)', 'New Mexico (2 - 5)', 'UTEP (3 - 4)', 'San Diego State (3 - 3)', 'Fresno State (2 - 4)']
San José State, 4, 2, 1, 15, 19, 67, ['Auburn (3 - 4)', 'Western Michigan (2 - 5)', 'Wyoming (4 - 3)', 'UNLV (4 - 3)', 'Fresno State (2 - 4)']
Oklahoma, 4, 3, 0, 29, 18, 20, ['UTEP (3 - 4)', 'Kent State (2 - 5)', 'Nebraska (3 - 4)', 'Kansas State (5 - 1)', 'TCU (6 - 0)', 'Texas (5 - 2)', 'Kansas (5 - 2)']
BYU, 4, 3, 0, 23, 23, 15, ['South Florida (1 - 6)', 'Baylor (3 - 3)', 'Oregon (5 - 1)', 'Wyoming (4 - 3)', 'Utah State (3 - 4)', 'Notre Dame (3 - 3)', 'Arkansas (4 - 3)']
Memphis, 4, 3, 0, 22, 24, 38, ['Mississippi State (5 - 2)', 'Navy (2 - 4)', 'Arkansas State (2 - 5)', 'North Texas (4 - 3)', 'Temple (2 - 4)', 'Houston (3 - 3)', 'East Carolina (4 - 3)']
Florida State, 4, 3, 1, 27, 12, 57, ['LSU (5 - 2)', 'Louisville (3 - 3)', 'Boston College (2 - 4)', 'Wake Forest (5 - 1)', 'NC State (5 - 2)', 'Clemson (7 - 0)']
Arkansas, 4, 3, 1, 27, 12, 1, ['Cincinnati (5 - 1)', 'South Carolina (4 - 2)', 'Texas A&M (3 - 3)', 'Alabama (6 - 1)', 'Mississippi State (5 - 2)', 'BYU (4 - 3)']
Georgia Southern, 4, 3, 1, 24, 15, 47, ['Nebraska (3 - 4)', 'UAB (4 - 2)', 'Ball State (4 - 3)', 'Coastal Carolina (6 - 1)', 'Georgia State (2 - 4)', 'James Madison (5 - 1)']
Florida, 4, 3, 1, 24, 16, 23, ['Utah (5 - 2)', 'Kentucky (5 - 2)', 'South Florida (1 - 6)', 'Tennessee (6 - 0)', 'Missouri (2 - 4)', 'LSU (5 - 2)']
Washington State, 4, 3, 1, 23, 16, 27, ['Wisconsin (3 - 4)', 'Colorado State (1 - 5)', 'Oregon (5 - 1)', 'California (3 - 3)', 'USC (6 - 1)', 'Oregon State (5 - 2)']
Wyoming, 4, 3, 1, 23, 17, -21, ['Illinois (6 - 1)', 'Tulsa (2 - 4)', 'Air Force (5 - 2)', 'BYU (4 - 3)', 'San José State (4 - 2)', 'New Mexico (2 - 5)']
Buffalo, 4, 3, 1, 22, 20, 42, ['Maryland (5 - 2)', 'Coastal Carolina (6 - 1)', 'Eastern Michigan (4 - 3)', 'Miami (OH) (3 - 4)', 'Bowling Green (3 - 4)', 'UMass (1 - 6)']
East Carolina, 4, 3, 1, 21, 19, 67, ['NC State (5 - 2)', 'Old Dominion (3 - 3)', 'Navy (2 - 4)', 'South Florida (1 - 6)', 'Tulane (6 - 1)', 'Memphis (4 - 3)']
UNLV, 4, 3, 1, 21, 19, 9, ['California (3 - 3)', 'North Texas (4 - 3)', 'Utah State (3 - 4)', 'New Mexico (2 - 5)', 'San José State (4 - 2)', 'Air Force (5 - 2)']
Western Kentucky, 4, 3, 1, 20, 21, 121, ["Hawai'i (2 - 5)", 'Indiana (3 - 4)', 'Florida International (2 - 4)', 'Troy (5 - 2)', 'UT San Antonio (5 - 2)', 'Middle Tennessee (3 - 4)']
Duke, 4, 3, 1, 19, 19, 74, ['Temple (2 - 4)', 'Northwestern (1 - 5)', 'Kansas (5 - 2)', 'Virginia (2 - 4)', 'Georgia Tech (3 - 3)', 'North Carolina (6 - 1)']
Ball State, 4, 3, 1, 19, 23, -25, ['Tennessee (6 - 0)', 'Western Michigan (2 - 5)', 'Georgia Southern (4 - 3)', 'Northern Illinois (2 - 5)', 'Central Michigan (2 - 5)', 'Connecticut (3 - 5)']
North Texas, 4, 3, 1, 18, 21, 8, ['UTEP (3 - 4)', 'SMU (3 - 3)', 'UNLV (4 - 3)', 'Memphis (4 - 3)', 'Florida Atlantic (2 - 4)', 'Louisiana Tech (2 - 4)']
Ohio, 4, 3, 1, 15, 25, -26, ['Florida Atlantic (2 - 4)', 'Penn State (5 - 1)', 'Iowa State (3 - 4)', 'Kent State (2 - 5)', 'Akron (1 - 6)', 'Western Michigan (2 - 5)']
Eastern Michigan, 4, 3, 1, 14, 26, -30, ['Louisiana (3 - 3)', 'Arizona State (2 - 4)', 'Buffalo (4 - 3)', 'UMass (1 - 6)', 'Western Michigan (2 - 5)', 'Northern Illinois (2 - 5)']
Houston, 3, 3, 0, 26, 14, -14, ['UT San Antonio (5 - 2)', 'Texas Tech (3 - 3)', 'Kansas (5 - 2)', 'Rice (3 - 3)', 'Tulane (6 - 1)', 'Memphis (4 - 3)']
Notre Dame, 3, 3, 0, 24, 14, 10, ['Ohio State (6 - 0)', 'Marshall (3 - 3)', 'California (3 - 3)', 'North Carolina (6 - 1)', 'BYU (4 - 3)', 'Stanford (2 - 4)']
Old Dominion, 3, 3, 0, 22, 19, -7, ['Virginia Tech (2 - 5)', 'East Carolina (4 - 3)', 'Virginia (2 - 4)', 'Arkansas State (2 - 5)', 'Liberty (6 - 1)', 'Coastal Carolina (6 - 1)']
Louisville, 3, 3, 0, 20, 18, 32, ['Syracuse (6 - 0)', 'UCF (5 - 1)', 'Florida State (4 - 3)', 'South Florida (1 - 6)', 'Boston College (2 - 4)', 'Virginia (2 - 4)']
Georgia Tech, 3, 3, 1, 27, 6, -64, ['Clemson (7 - 0)', 'Ole Miss (7 - 0)', 'UCF (5 - 1)', 'Pittsburgh (4 - 2)', 'Duke (4 - 3)']
Texas Tech, 3, 3, 1, 23, 9, 27, ['Houston (3 - 3)', 'NC State (5 - 2)', 'Texas (5 - 2)', 'Kansas State (5 - 1)', 'Oklahoma State (5 - 1)']
SMU, 3, 3, 1, 22, 10, 36, ['North Texas (4 - 3)', 'Maryland (5 - 2)', 'TCU (6 - 0)', 'UCF (5 - 1)', 'Navy (2 - 4)']
Appalachian State, 3, 3, 1, 22, 11, 38, ['North Carolina (6 - 1)', 'Texas A&M (3 - 3)', 'Troy (5 - 2)', 'James Madison (5 - 1)', 'Texas State (3 - 4)']
Southern Mississippi, 3, 3, 1, 22, 12, 16, ['Liberty (6 - 1)', 'Miami (3 - 3)', 'Tulane (6 - 1)', 'Troy (5 - 2)', 'Arkansas State (2 - 5)']
Texas A&M, 3, 3, 1, 21, 12, 16, ['Appalachian State (3 - 3)', 'Miami (3 - 3)', 'Arkansas (4 - 3)', 'Mississippi State (5 - 2)', 'Alabama (6 - 1)']
Iowa, 3, 3, 1, 21, 13, 29, ['Iowa State (3 - 4)', 'Nevada (2 - 5)', 'Rutgers (3 - 3)', 'Michigan (7 - 0)', 'Illinois (6 - 1)']
West Virginia, 3, 3, 1, 19, 14, 46, ['Pittsburgh (4 - 2)', 'Kansas (5 - 2)', 'Virginia Tech (2 - 5)', 'Texas (5 - 2)', 'Baylor (3 - 3)']
San Diego State, 3, 3, 1, 19, 15, -32, ['Arizona (3 - 4)', 'Utah (5 - 2)', 'Toledo (5 - 2)', 'Boise State (4 - 2)', "Hawai'i (2 - 5)"]
Rice, 3, 3, 1, 18, 13, -4, ['USC (6 - 1)', 'Louisiana (3 - 3)', 'Houston (3 - 3)', 'UAB (4 - 2)', 'Florida Atlantic (2 - 4)']
Baylor, 3, 3, 1, 18, 15, 81, ['BYU (4 - 3)', 'Texas State (3 - 4)', 'Iowa State (3 - 4)', 'Oklahoma State (5 - 1)', 'West Virginia (3 - 3)']
Louisiana, 3, 3, 1, 17, 15, 36, ['Eastern Michigan (4 - 3)', 'Rice (3 - 3)', 'Louisiana Monroe (2 - 5)', 'South Alabama (5 - 1)', 'Marshall (3 - 3)']
Miami, 3, 3, 1, 17, 16, 61, ['Southern Mississippi (3 - 3)', 'Texas A&M (3 - 3)', 'Middle Tennessee (3 - 4)', 'North Carolina (6 - 1)', 'Virginia Tech (2 - 5)']
Rutgers, 3, 3, 1, 16, 15, 5, ['Boston College (2 - 4)', 'Temple (2 - 4)', 'Iowa (3 - 3)', 'Ohio State (6 - 0)', 'Nebraska (3 - 4)']
California, 3, 3, 1, 15, 18, 12, ['UNLV (4 - 3)', 'Notre Dame (3 - 3)', 'Arizona (3 - 4)', 'Washington State (4 - 3)', 'Colorado (1 - 5)']
Marshall, 3, 3, 2, 14, 12, 56, ['Notre Dame (3 - 3)', 'Bowling Green (3 - 4)', 'Troy (5 - 2)', 'Louisiana (3 - 3)']
Michigan State, 3, 4, 0, 26, 21, -1, ['Western Michigan (2 - 5)', 'Akron (1 - 6)', 'Washington (5 - 2)', 'Minnesota (4 - 2)', 'Maryland (5 - 2)', 'Ohio State (6 - 0)', 'Wisconsin (3 - 4)']
UTEP, 3, 4, 0, 19, 28, -47, ['North Texas (4 - 3)', 'Oklahoma (4 - 3)', 'New Mexico State (2 - 5)', 'New Mexico (2 - 5)', 'Boise State (4 - 2)', 'Charlotte (1 - 6)', 'Louisiana Tech (2 - 4)']
Auburn, 3, 4, 1, 30, 9, -42, ['San José State (4 - 2)', 'Penn State (5 - 1)', 'Missouri (2 - 4)', 'LSU (5 - 2)', 'Georgia (7 - 0)', 'Ole Miss (7 - 0)']
Indiana, 3, 4, 1, 30, 11, -42, ['Illinois (6 - 1)', 'Western Kentucky (4 - 3)', 'Cincinnati (5 - 1)', 'Nebraska (3 - 4)', 'Michigan (7 - 0)', 'Maryland (5 - 2)']
Vanderbilt, 3, 4, 1, 29, 12, -77, ["Hawai'i (2 - 5)", 'Wake Forest (5 - 1)', 'Northern Illinois (2 - 5)', 'Alabama (6 - 1)', 'Ole Miss (7 - 0)', 'Georgia (7 - 0)']
Iowa State, 3, 4, 1, 25, 14, 54, ['Iowa (3 - 3)', 'Ohio (4 - 3)', 'Baylor (3 - 3)', 'Kansas (5 - 2)', 'Kansas State (5 - 1)', 'Texas (5 - 2)']
Utah State, 3, 4, 1, 23, 19, -83, ['Connecticut (3 - 5)', 'Alabama (6 - 1)', 'UNLV (4 - 3)', 'BYU (4 - 3)', 'Air Force (5 - 2)', 'Colorado State (1 - 5)']
Middle Tennessee, 3, 4, 1, 22, 16, -25, ['James Madison (5 - 1)', 'Colorado State (1 - 5)', 'Miami (3 - 3)', 'UT San Antonio (5 - 2)', 'UAB (4 - 2)', 'Western Kentucky (4 - 3)']
Arizona, 3, 4, 1, 22, 16, -33, ['San Diego State (3 - 3)', 'Mississippi State (5 - 2)', 'California (3 - 3)', 'Colorado (1 - 5)', 'Oregon (5 - 1)', 'Washington (5 - 2)']
Wisconsin, 3, 4, 1, 22, 18, 68, ['Washington State (4 - 3)', 'New Mexico State (2 - 5)', 'Ohio State (6 - 0)', 'Illinois (6 - 1)', 'Northwestern (1 - 5)', 'Michigan State (3 - 4)']
Bowling Green, 3, 4, 1, 22, 18, -82, ['UCLA (6 - 0)', 'Marshall (3 - 3)', 'Mississippi State (5 - 2)', 'Akron (1 - 6)', 'Buffalo (4 - 3)', 'Miami (OH) (3 - 4)']
Texas State, 3, 4, 1, 20, 18, -14, ['Nevada (2 - 5)', 'Florida International (2 - 4)', 'Baylor (3 - 3)', 'James Madison (5 - 1)', 'Appalachian State (3 - 3)', 'Troy (5 - 2)']
Nebraska, 3, 4, 1, 20, 20, -11, ['Northwestern (1 - 5)', 'Georgia Southern (4 - 3)', 'Oklahoma (4 - 3)', 'Indiana (3 - 4)', 'Rutgers (3 - 3)', 'Purdue (5 - 2)']
Miami (OH), 3, 4, 1, 20, 20, -30, ['Kentucky (5 - 2)', 'Cincinnati (5 - 1)', 'Northwestern (1 - 5)', 'Buffalo (4 - 3)', 'Kent State (2 - 5)', 'Bowling Green (3 - 4)']
Connecticut, 3, 5, 1, 29, 17, -88, ['Utah State (3 - 4)', 'Syracuse (6 - 0)', 'Michigan (7 - 0)', 'NC State (5 - 2)', 'Fresno State (2 - 4)', 'Florida International (2 - 4)', 'Ball State (4 - 3)']
Georgia State, 2, 4, 0, 23, 17, -21, ['South Carolina (4 - 2)', 'North Carolina (6 - 1)', 'Charlotte (1 - 6)', 'Coastal Carolina (6 - 1)', 'Army (2 - 4)', 'Georgia Southern (4 - 3)']
Florida Atlantic, 2, 4, 0, 22, 18, -15, ['Charlotte (1 - 6)', 'Ohio (4 - 3)', 'UCF (5 - 1)', 'Purdue (5 - 2)', 'North Texas (4 - 3)', 'Rice (3 - 3)']
Arizona State, 2, 4, 1, 25, 9, -20, ['Oklahoma State (5 - 1)', 'Eastern Michigan (4 - 3)', 'Utah (5 - 2)', 'USC (6 - 1)', 'Washington (5 - 2)']
Stanford, 2, 4, 1, 24, 9, -17, ['USC (6 - 1)', 'Washington (5 - 2)', 'Oregon (5 - 1)', 'Oregon State (5 - 2)', 'Notre Dame (3 - 3)']
Virginia, 2, 4, 1, 22, 10, -42, ['Illinois (6 - 1)', 'Old Dominion (3 - 3)', 'Syracuse (6 - 0)', 'Duke (4 - 3)', 'Louisville (3 - 3)']
Fresno State, 2, 4, 1, 22, 12, -21, ['Oregon State (5 - 2)', 'USC (6 - 1)', 'Connecticut (3 - 5)', 'Boise State (4 - 2)', 'San José State (4 - 2)']
Missouri, 2, 4, 1, 21, 12, 3, ['Louisiana Tech (2 - 4)', 'Kansas State (5 - 1)', 'Auburn (3 - 4)', 'Georgia (7 - 0)', 'Florida (4 - 3)']
Louisiana Tech, 2, 4, 1, 21, 12, -55, ['Missouri (2 - 4)', 'Clemson (7 - 0)', 'South Alabama (5 - 1)', 'UTEP (3 - 4)', 'North Texas (4 - 3)']
Tulsa, 2, 4, 1, 20, 13, -13, ['Wyoming (4 - 3)', 'Northern Illinois (2 - 5)', 'Ole Miss (7 - 0)', 'Cincinnati (5 - 1)', 'Navy (2 - 4)']
Boston College, 2, 4, 1, 19, 14, -54, ['Rutgers (3 - 3)', 'Virginia Tech (2 - 5)', 'Florida State (4 - 3)', 'Louisville (3 - 3)', 'Clemson (7 - 0)']
Navy, 2, 4, 1, 18, 15, -5, ['Memphis (4 - 3)', 'East Carolina (4 - 3)', 'Air Force (5 - 2)', 'Tulsa (2 - 4)', 'SMU (3 - 3)']
Temple, 2, 4, 1, 17, 16, -66, ['Duke (4 - 3)', 'Rutgers (3 - 3)', 'UMass (1 - 6)', 'Memphis (4 - 3)', 'UCF (5 - 1)']
Florida International, 2, 4, 1, 17, 19, -128, ['Texas State (3 - 4)', 'Western Kentucky (4 - 3)', 'New Mexico State (2 - 5)', 'Connecticut (3 - 5)', 'UT San Antonio (5 - 2)']
Army, 2, 4, 2, 18, 8, -1, ['Coastal Carolina (6 - 1)', 'UT San Antonio (5 - 2)', 'Georgia State (2 - 4)', 'Wake Forest (5 - 1)']
New Mexico State, 2, 5, 0, 18, 29, -98, ['Nevada (2 - 5)', 'Minnesota (4 - 2)', 'UTEP (3 - 4)', 'Wisconsin (3 - 4)', "Hawai'i (2 - 5)", 'Florida International (2 - 4)', 'New Mexico (2 - 5)']
Kent State, 2, 5, 1, 28, 14, -36, ['Washington (5 - 2)', 'Oklahoma (4 - 3)', 'Georgia (7 - 0)', 'Ohio (4 - 3)', 'Miami (OH) (3 - 4)', 'Toledo (5 - 2)']
Louisiana Monroe, 2, 5, 1, 27, 13, -97, ['Texas (5 - 2)', 'Alabama (6 - 1)', 'Louisiana (3 - 3)', 'Arkansas State (2 - 5)', 'Coastal Carolina (6 - 1)', 'South Alabama (5 - 1)']
Central Michigan, 2, 5, 1, 25, 14, -21, ['Oklahoma State (5 - 1)', 'South Alabama (5 - 1)', 'Penn State (5 - 1)', 'Toledo (5 - 2)', 'Ball State (4 - 3)', 'Akron (1 - 6)']
Arkansas State, 2, 5, 1, 23, 15, 1, ['Ohio State (6 - 0)', 'Memphis (4 - 3)', 'Old Dominion (3 - 3)', 'Louisiana Monroe (2 - 5)', 'James Madison (5 - 1)', 'Southern Mississippi (3 - 3)']
Western Michigan, 2, 5, 1, 23, 17, -68, ['Michigan State (3 - 4)', 'Ball State (4 - 3)', 'Pittsburgh (4 - 2)', 'San José State (4 - 2)', 'Eastern Michigan (4 - 3)', 'Ohio (4 - 3)']
Northern Illinois, 2, 5, 1, 23, 18, -11, ['Tulsa (2 - 4)', 'Vanderbilt (3 - 4)', 'Kentucky (5 - 2)', 'Ball State (4 - 3)', 'Toledo (5 - 2)', 'Eastern Michigan (4 - 3)']
New Mexico, 2, 5, 1, 22, 19, -33, ['Boise State (4 - 2)', 'UTEP (3 - 4)', 'LSU (5 - 2)', 'UNLV (4 - 3)', 'Wyoming (4 - 3)', 'New Mexico State (2 - 5)']
Virginia Tech, 2, 5, 1, 21, 16, -42, ['Old Dominion (3 - 3)', 'Boston College (2 - 4)', 'West Virginia (3 - 3)', 'North Carolina (6 - 1)', 'Pittsburgh (4 - 2)', 'Miami (3 - 3)']
Hawai'i, 2, 5, 1, 21, 20, -127, ['Vanderbilt (3 - 4)', 'Western Kentucky (4 - 3)', 'Michigan (7 - 0)', 'New Mexico State (2 - 5)', 'San Diego State (3 - 3)', 'Nevada (2 - 5)']
Nevada, 2, 5, 1, 16, 24, -52, ['New Mexico State (2 - 5)', 'Texas State (3 - 4)', 'Iowa (3 - 3)', 'Air Force (5 - 2)', 'Colorado State (1 - 5)', "Hawai'i (2 - 5)"]
Colorado, 1, 5, 0, 27, 11, -142, ['TCU (6 - 0)', 'Air Force (5 - 2)', 'Minnesota (4 - 2)', 'UCLA (6 - 0)', 'Arizona (3 - 4)', 'California (3 - 3)']
Colorado State, 1, 5, 1, 19, 16, -122, ['Michigan (7 - 0)', 'Middle Tennessee (3 - 4)', 'Washington State (4 - 3)', 'Nevada (2 - 5)', 'Utah State (3 - 4)']
